DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DP_TUBING,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND
2010-03-18,Well-W1,24.0,248.35435354166665,197.85202,50.502333541666665,83.758611875,16.88227125,3926.86,573530.5,1865.09,,production
2010-03-19,Well-W1,24.0,247.75999604166665,197.62434229166666,50.13565375,82.94166916666667,16.560215416666665,3887.46,543342.62,2123.28,,production
2010-03-20,Well-W1,24.0,247.15807479166668,197.69505979166667,49.463015,85.45611,15.914775833333334,3848.11,537024.4,2120.62,,production
2010-03-21,Well-W1,24.0,246.56603854166667,197.623400625,48.94263791666667,86.04652354166667,15.441983333333333,3827.75,533775.74,2133.74,,production
2010-03-22,Well-W1,24.0,246.0237725,197.1863925,48.83738,85.35943166666667,15.3907575,3454.15,482476.79,1878.41,,production
2010-03-23,Well-W1,24.0,245.481925625,197.05417333333332,48.427752291666664,85.16631916666667,14.997118125,3413.36,483316.17,2065.54,,production
2010-03-24,Well-W1,24.0,245.86238770833333,197.39507375,48.467313958333335,84.99946770833333,15.059750625,3405.79,481386.34,1953.81,,production
2010-03-25,Well-W1,24.0,246.38931625,197.99562791666668,48.39368833333333,84.933415625,14.966418541666666,3426.37,484059.07,2028.14,,production
2010-03-26,Well-W1,24.0,246.65081916666668,198.78837479166666,47.862444375,84.31733833333334,14.389424166666666,3524.65,497797.96,2180.46,,production
2010-03-27,Well-W1,24.0,247.00827833333332,199.606349375,47.401928958333336,84.5269825,13.880588333333334,3587.86,507921.24,2192.83,,production
2010-03-28,Well-W1,23.0,247.2800218181818,200.3695690909091,46.91045272727273,85.33222272727272,13.359956590909091,3510.63,495565.39,2214.83,,production
2010-03-29,Well-W1,24.0,247.68270166666667,201.12032895833335,46.562372708333335,86.35655416666667,13.004877083333334,3739.71,528779.69,2389.65,,production
2010-03-30,Well-W1,24.0,248.35717916666667,201.33698416666667,47.020195,83.84440166666667,13.476033125,3473.56,494748.72,2510.25,,production
2010-03-31,Well-W1,24.0,248.9217134042553,202.0065,46.91521340425532,84.59514170212766,13.366287872340425,3485.06,496155.65,2752.04,,production
2010-04-01,Well-W1,11.16666,274.006981762407,200.8378110008812,73.16917076152583,72.38863794114802,41.67481010714036,786.82,119260.91,617.72,,production
2010-04-02,Well-W1,24.0,250.88923145833334,202.58363479166667,48.305596666666666,84.76828104166667,14.951131666666667,3407.69,494941.47,2499.07,,production
2010-04-03,Well-W1,23.5,255.1435892662468,202.3163644756766,52.82722479057021,83.50443516794043,19.452329583412766,3186.88,448582.5,2429.43,,production
2010-04-04,Well-W1,24.0,251.46080541666666,203.90854583333333,47.55225958333333,86.0894925,13.986646875,3495.15,491688.7,2679.05,,production
2010-04-05,Well-W1,24.0,252.6385095744681,204.179074893617,48.45943468085106,85.8166844680851,14.938086170212767,3428.88,484318.02,2573.88,,production
2010-04-06,Well-W1,24.0,254.033159375,204.57501354166666,49.45814583333333,85.26202645833334,15.975783541666667,3342.4,473561.06,2465.79,,production
2010-04-07,Well-W1,24.0,254.78995166666667,205.42488416666666,49.3650675,86.55952270833333,15.867466041666667,3330.01,472635.76,2653.2,,production
2010-04-08,Well-W1,24.0,255.338780625,206.05963166666666,49.27914895833333,87.04560375,15.773301875,3198.19,455297.51,2855.95,,production
2010-04-09,Well-W1,24.0,255.85836354166668,206.51110520833333,49.347258333333336,87.439949375,15.855203958333334,3170.37,445620.47,2663.94,,production
2010-04-10,Well-W1,24.0,255.399305,206.08400416666666,49.31530083333333,87.38510625,15.855765,3148.09,439985.54,2684.87,,production
2010-04-11,Well-W1,24.0,254.714480625,205.50867541666668,49.20580520833333,87.13673979166667,15.7810825,3124.35,436803.04,2609.43,,production
2010-04-12,Well-W1,24.0,254.09617666666668,205.15855583333334,48.937620833333334,87.142473125,15.520025208333333,3107.58,435013.56,2603.5,,production
2010-04-13,Well-W1,24.0,253.47145104166665,204.98441708333334,48.487033958333335,87.133998125,15.073475625,3100.02,435421.87,2636.73,,production
2010-04-14,Well-W1,24.0,252.74809770833335,204.68169104166665,48.066406666666666,87.15173541666667,14.6671575,3215.36,447504.82,1789.19,,production
2010-04-15,Well-W1,24.0,251.98458208333332,204.39514520833333,47.589436875,87.15309,14.20341,3220.01,449867.21,2284.95,,production
2010-04-16,Well-W1,24.0,251.03967604166667,204.07482541666667,46.964850625,86.8088275,13.589061875,3258.75,455114.7,2296.29,,production
2010-04-17,Well-W1,23.33333,254.2791415865245,203.11866219788604,51.160479388638485,84.5945043064149,18.05299613897802,2865.27,400336.61,2165.14,,production
2010-04-18,Well-W1,24.0,250.41102354166668,202.96165729166665,47.44936625,86.511671875,14.119210208333334,3150.88,438645.57,2145.35,,production
2010-04-19,Well-W1,24.0,249.18785875,202.39728770833332,46.79057104166667,86.05734458333333,13.469129791666667,3190.98,453679.07,2313.47,,production
2010-04-20,Well-W1,24.0,247.289051875,201.826680625,45.46237125,85.64008479166667,12.118871875,3403.93,473051.86,2080.35,,production
2010-04-21,Well-W1,24.0,246.405213125,201.52953520833333,44.87567791666667,86.307999375,11.558531041666667,2968.51,412427.71,2346.78,,production
2010-04-22,Well-W1,24.0,245.453566875,200.74567416666667,44.70789270833333,85.97632354166667,11.420588958333333,2949.86,411157.09,2517.25,,production
2010-04-23,Well-W1,24.0,244.20229770833333,199.800894375,44.401403333333334,86.33489416666667,11.136473333333333,2903.27,415791.81,2483.4,,production
2010-04-24,Well-W1,24.0,252.838461875,199.48805875,53.350403125,85.00724979166667,20.405201875,2516.03,359254.39,2235.33,,production
2010-04-25,Well-W1,24.0,258.294194375,199.52576270833333,58.768431666666665,82.67338895833333,25.224511458333332,2154.23,297181.97,2015.12,,production
2010-04-26,Well-W1,24.0,269.75871958333335,203.148621875,66.61009770833333,72.60796958333333,33.402002708333335,1635.39,233630.45,1523.53,,production
2010-04-27,Well-W1,24.0,254.95297770833332,201.00105645833332,53.95192125,86.0665575,20.461998125,2507.96,355951.95,2251.29,,production
2010-04-28,Well-W1,24.0,268.374181875,201.71232541666666,66.66185645833333,74.348405,33.24169354166666,1793.49,256517.89,1494.85,,production
2010-04-29,Well-W1,24.0,265.35353729166667,204.12933,61.224207291666666,78.51487875,27.918868333333332,2119.15,302184.58,1857.54,,production
2010-04-30,Well-W1,24.0,257.1144389583333,203.09592479166668,54.01851416666667,85.94383333333333,20.445645625,2574.11,365717.84,2223.7,,production
2010-05-01,Well-W1,24.0,257.74494854166664,203.87749416666668,53.867454375,86.79553145833333,20.253609375,2587.54,367983.81,2229.25,,production
2010-05-02,Well-W1,24.0,257.78144395833334,204.710295,53.07114895833333,87.06396145833334,19.426379375,2641.29,374436.17,2244.97,,production
2010-05-03,Well-W1,24.0,257.64068395833334,205.08549979166668,52.55518416666666,87.054515,18.870425208333334,2658.88,375797.0,2255.19,,production
2010-05-04,Well-W1,15.5,263.1375213262387,205.26049025695485,57.87703106928387,80.92341103347742,24.61854236967097,1522.51,215981.52,1234.47,,production
2010-05-05,Well-W1,24.0,259.1961175,205.03546291666666,54.16065458333333,86.742926875,20.615652083333334,2573.93,362884.92,2333.43,,production
2010-05-06,Well-W1,24.0,259.75334895833333,205.13355104166666,54.61979791666667,85.87667520833334,21.08863875,2530.85,358552.25,2110.44,,production
2010-05-07,Well-W1,24.0,260.28127125,205.6754525,54.60581875,86.43272291666666,21.243040625,2493.99,353907.14,2262.59,,production
2010-05-08,Well-W1,24.0,260.9001875,206.51287416666668,54.38731333333333,87.07391395833334,20.994552708333334,2482.15,352485.33,2304.62,,production
2010-05-09,Well-W1,24.0,261.44390979166667,207.02556416666667,54.418345625,87.009118125,21.019789791666668,2474.84,351180.38,2297.6,,production
2010-05-10,Well-W1,24.0,262.00366916666667,207.50397708333333,54.499692083333336,86.61977729166667,21.118042708333334,2766.03,393105.23,2505.58,,production
2010-05-11,Well-W1,24.0,262.68632479166666,208.05195166666667,54.634373125,87.15658458333333,21.254793958333334,2748.61,390316.16,2485.71,,production
2010-05-12,Well-W1,24.0,263.4684633333333,208.4931,54.975363333333334,87.31020979166667,21.496103333333334,2712.34,373903.91,2473.39,,production
2010-05-13,Well-W1,24.0,263.89535458333336,208.88825791666667,55.00709666666667,86.86296958333334,21.603031666666666,2666.04,383273.34,2334.9,,production
2010-05-14,Well-W1,24.0,264.48678479166665,209.296956875,55.189827916666665,86.600765625,21.801742708333332,2701.72,387666.95,2354.79,,production
2010-05-15,Well-W1,24.0,265.05233936170214,209.91602617021277,55.136313191489364,87.35871042553191,21.76097404255319,2696.78,385413.71,2449.32,,production
2010-05-16,Well-W1,24.0,265.66935625,210.6883075,54.98104875,87.91668270833334,21.585814166666665,2685.18,383866.45,2317.47,,production
2010-05-17,Well-W1,24.0,266.25667833333335,211.19223458333335,55.06444375,87.97491520833333,21.681468541666668,2669.66,381679.6,2563.54,,production
2010-05-18,Well-W1,24.0,267.22427625,211.38825708333334,55.83601916666667,88.14116020833333,22.457425833333332,2640.27,377151.82,2753.61,,production
2010-05-19,Well-W1,24.0,268.338905625,211.67163020833334,56.66727541666667,88.07958395833333,23.354360416666665,2573.72,367958.48,2541.97,,production
2010-05-20,Well-W1,24.0,269.4409733333333,212.193216875,57.247756458333335,88.23496916666667,23.9659225,2549.16,364275.44,2795.89,,production
2010-05-21,Well-W1,24.0,270.51983583333333,212.60490625,57.91492958333333,88.13162854166667,24.686869791666666,2520.76,361267.83,2666.62,,production
2010-05-22,Well-W1,24.0,271.37272416666667,212.94458104166668,58.428143125,88.310708125,25.232427916666666,2503.59,361752.86,2657.47,,production
2010-05-23,Well-W1,24.0,271.9153145833333,213.40733104166668,58.50798354166667,88.343719375,25.300158333333332,2500.34,357574.49,2594.51,,production
2010-05-24,Well-W1,24.0,272.45505333333335,213.703461875,58.75159145833333,87.84260791666667,25.504306041666666,2496.19,357401.35,2589.24,,production
2010-05-25,Well-W1,24.0,273.10171916666667,214.156690625,58.945028541666666,87.59097541666667,25.692085833333334,2483.03,355613.59,2687.87,,production
2010-05-26,Well-W1,24.0,273.69035041666666,214.55553333333333,59.13481708333333,88.07883895833334,25.876767916666665,2475.77,353860.41,2846.85,,production
2010-05-27,Well-W1,24.0,274.04913458333334,214.68741541666665,59.36171916666667,87.969248125,26.104663541666667,2420.87,346658.58,2472.43,,production
2010-05-28,Well-W1,21.66667,276.9629702181461,215.5220721538335,61.440898064312606,85.65881131942749,28.295401462702852,2013.37,287367.96,1788.27,,production
2010-05-29,Well-W1,24.0,274.20306270833333,215.34250416666666,58.86055854166667,88.29662541666667,25.633168541666667,2455.94,348887.55,2876.42,,production
2010-05-30,Well-W1,24.0,276.01006875,214.82982708333333,61.18024166666667,86.81094416666667,27.927968125,2345.76,328847.13,2759.73,,production
2010-05-31,Well-W1,24.0,295.84697604166666,214.440026875,81.40694916666666,79.6978925,48.39702666666667,1522.45,209329.94,1650.17,,production
2010-06-01,Well-W1,24.0,292.41923083333336,214.19358395833333,78.225646875,82.567013125,45.373929583333336,1812.37,253710.52,1317.95,,production
2010-06-02,Well-W1,24.0,279.8853897916667,214.88201895833333,65.00337083333334,87.071961875,31.953548125,2421.43,342119.04,2797.04,,production
2010-06-03,Well-W1,24.0,279.3810316666667,215.05594458333334,64.32508708333333,88.42095666666667,31.262703333333334,2404.05,341810.24,2719.02,,production
2010-06-04,Well-W1,24.0,279.57798770833335,215.52200479166666,64.05598291666666,88.49929145833333,30.996590833333332,2384.74,339406.06,2639.48,,production
2010-06-05,Well-W1,24.0,279.8906025,215.981590625,63.909011875,88.37215041666667,30.827502916666667,2349.81,335320.81,3017.5,,production
2010-06-06,Well-W1,24.0,280.1556189583333,216.41268375,63.742935208333336,88.02354958333333,30.663997708333333,2343.56,334683.38,2919.5,,production
2010-06-07,Well-W1,24.0,280.26921104166667,216.98783666666668,63.281374375,88.70589270833334,30.166306041666665,2380.74,340908.54,2907.68,,production
2010-06-08,Well-W1,24.0,280.30925041666666,217.10336979166667,63.205880625,88.50603708333334,30.085040625,2384.64,340424.28,2913.15,,production
2010-06-09,Well-W1,24.0,280.1477860416667,217.41253666666665,62.735249375,88.72974166666667,29.612011041666666,2381.92,340230.61,2743.32,,production
2010-06-10,Well-W1,24.0,280.19714395833336,217.58277229166666,62.61437166666666,88.78694020833333,29.49314645833333,2377.7,332560.41,2846.61,,production
2010-06-11,Well-W1,24.0,280.201673125,217.766543125,62.43513,88.69792458333333,29.29487375,2420.55,345299.5,2606.69,,production
2010-06-12,Well-W1,24.0,280.1386391666667,217.7409875,62.39765166666667,87.87127270833334,29.267057708333333,2408.2,344660.79,2701.25,,production
2010-06-13,Well-W1,24.0,279.16933666666665,217.99694375,61.17239291666667,88.77353875,27.972769583333335,2434.38,347692.91,2423.99,,production
2010-06-14,Well-W1,22.83333,279.2943062444505,217.79801361874067,61.49629262570987,88.77818518127667,28.34914420706047,2391.83,342222.03,2808.75,,production
2010-06-15,Well-W1,24.0,280.01325625,217.75986791666668,62.25338833333333,88.70987104166667,29.16379166666667,2383.61,341216.85,2931.67,,production
2010-06-16,Well-W1,24.0,280.72537708333334,217.61863645833333,63.106740625,88.410744375,30.069519166666666,2353.23,337049.45,2836.21,,production
2010-06-17,Well-W1,24.0,280.168830625,218.00079979166668,62.16803083333333,88.78128479166666,29.073677291666666,2377.86,340595.19,2891.17,,production
2010-06-18,Well-W1,24.0,280.250155,218.04704645833334,62.203108541666666,88.21729020833334,29.098051875,2370.38,340025.29,2836.01,,production
2010-06-19,Well-W1,22.33334,285.7647354214372,218.34519072106545,67.41954470037173,83.64472569706099,34.339987453887325,1944.86,282070.99,2384.76,,production
2010-06-20,Well-W1,24.0,279.19947041666666,219.07200916666667,60.12746125,88.59243166666667,27.031977083333334,2342.72,334433.22,3005.32,,production
2010-06-21,Well-W1,24.0,279.161695,218.97765645833334,60.184038541666666,89.104789375,27.0606275,2347.6,335066.15,2996.59,,production
2010-06-22,Well-W1,24.0,279.6846433333333,218.90628895833333,60.778354375,88.975845625,27.83163625,2329.46,333876.6,2962.85,,production
2010-06-23,Well-W1,24.0,280.15347520833336,218.775694375,61.37778083333333,88.52428041666667,28.322399375,2314.21,332297.75,2956.98,,production
2010-06-24,Well-W1,24.0,280.642431875,218.88812854166667,61.75430333333333,88.661333125,28.71303625,2312.64,327536.19,2952.54,,production
2010-06-25,Well-W1,24.0,280.6091529166667,218.82699395833333,61.78215895833333,88.985218125,28.747546458333332,2284.2,328557.43,2856.65,,production
2010-06-26,Well-W1,24.0,280.7246239583333,219.01560583333332,61.709018125,89.15871375,28.699879166666665,2281.66,326332.18,2863.11,,production
2010-06-27,Well-W1,24.0,280.67656208333335,218.776676875,61.89988520833333,88.41910458333334,28.891105416666665,2277.83,327249.11,2862.68,,production
2010-06-28,Well-W1,24.0,280.8941785416667,218.96420083333334,61.92997770833333,88.07297666666666,28.925307291666666,2271.85,326715.86,2868.35,,production
2010-06-29,Well-W1,24.0,281.086125,219.25764916666665,61.828475833333336,87.905100625,28.810997083333334,2266.84,325920.8,2838.67,,production
2010-06-30,Well-W1,24.0,281.290853125,219.70660479166668,61.584248333333335,89.26903229166666,28.557846458333334,2262.5,324542.09,2862.87,,production
2010-07-01,Well-W1,24.0,281.35335583333335,219.47776291666668,61.87559291666667,88.26475333333333,28.86199166666667,2254.67,324252.55,2874.48,,production
2010-07-02,Well-W1,24.0,281.0999825,219.57619479166667,61.52378770833333,88.18127229166667,28.613296666666667,2257.16,325298.63,2898.74,,production
2010-07-03,Well-W1,24.0,273.1631904166667,221.94482729166666,51.218363125,89.130014375,18.421609583333332,2574.63,377098.55,3483.38,,production
2010-07-04,Well-W1,24.0,271.7962689583333,222.29704,49.49922895833333,89.00023604166667,16.643015625,2607.44,378887.55,3443.16,,production
2010-07-05,Well-W1,24.0,271.589225,222.96740854166666,48.621816458333335,89.17633541666666,15.719539791666667,2617.56,380188.3,3441.22,,production
2010-07-06,Well-W1,24.0,271.60107666666664,223.70245104166668,47.898625625,90.50640375,15.003908333333333,2625.72,385272.0,3508.2,,production
2010-07-07,Well-W1,24.0,271.6342114583333,223.872669375,47.76154208333333,89.155028125,14.87777125,2544.95,371624.9,3438.08,,production
2010-07-08,Well-W1,24.0,271.793601875,224.45246208333333,47.34113979166667,88.879375625,14.440985416666667,2553.36,372444.36,3492.77,,production
2010-07-09,Well-W1,24.0,271.94894458333334,224.88626020833334,47.062684375,89.7195,14.165932291666667,2555.11,372721.78,3545.17,,production
2010-07-10,Well-W1,22.33334,278.1548880709782,225.6696545425673,52.48523352841089,87.35961159453535,19.95407167626965,1939.01,286798.54,2751.29,,production
2010-07-11,Well-W1,24.0,272.995045625,226.12823770833333,46.866807916666666,89.237463125,14.087454791666667,2424.14,354358.11,3558.14,,production
2010-07-12,Well-W1,24.0,276.10576979166666,225.51826458333332,50.58750520833333,90.439286875,17.687265833333335,2269.88,329873.97,3252.82,,production
2010-07-13,Well-W1,24.0,282.698573125,224.03410583333334,58.66446729166667,89.63365229166666,25.729851458333332,1826.45,263292.34,2538.27,,production
2010-07-14,Well-W1,24.0,282.64470916666664,223.72454541666667,58.92016375,89.19732833333333,25.973944583333335,1827.73,262934.15,2564.53,,production
2010-07-15,Well-W1,24.0,282.560869375,223.38451333333333,59.176356041666665,87.13125395833333,26.239800625,1826.06,263352.68,2333.43,,production
2010-07-16,Well-W1,24.0,282.58217291666665,223.25566479166667,59.326508125,87.75657375,26.391397291666667,1823.13,263099.38,2445.79,,production
2010-07-17,Well-W1,24.0,282.61154833333336,223.2568,59.35474833333333,88.07736708333333,26.436357291666667,1815.13,262074.95,2446.34,,production
2010-07-18,Well-W1,24.0,282.683889375,223.31628041666667,59.367608958333335,88.32152333333333,26.443337083333333,1806.68,260713.92,1900.53,,production
2010-07-19,Well-W1,24.0,282.69368625,223.415993125,59.277693125,88.99868270833333,26.33127375,1802.24,259493.3,2788.46,,production
2010-07-20,Well-W1,24.0,282.5649852083333,223.2428025,59.32218270833334,88.55975979166666,26.388350208333332,1801.56,259637.63,3022.3,,production
2010-07-21,Well-W1,24.0,282.613485,223.28803791666667,59.32544708333333,88.12471604166667,26.37806125,1792.8,258421.0,3032.96,,production
2010-07-22,Well-W1,24.0,282.64768895833333,223.42149666666666,59.22619229166666,89.63581770833333,26.29572,1784.02,257662.87,3059.89,,production
2010-07-23,Well-W1,24.0,282.65166604166666,223.44497083333334,59.206695208333336,89.74800333333333,26.274759375,1862.91,269010.54,3224.17,,production
2010-07-24,Well-W1,24.0,282.65325229166666,223.41468166666667,59.238570625,89.78764958333333,26.29549125,1864.5,269479.73,3238.48,,production
2010-07-25,Well-W1,24.0,282.7198425,223.35401708333333,59.36582541666667,89.57391979166667,26.440301666666667,1864.86,269233.87,3248.02,,production
2010-07-26,Well-W1,24.0,282.820379375,223.60829625,59.212083125,90.00315270833333,26.260301666666667,1857.44,268110.0,3251.25,,production
2010-07-27,Well-W1,24.0,282.78390729166665,223.43924791666666,59.344659375,89.28294354166667,26.396384583333333,1859.6,268867.78,3257.21,,production
2010-07-28,Well-W1,24.0,282.83396416666665,223.66899395833335,59.16497020833334,90.05665479166667,26.229217708333334,1857.2,268279.25,3258.54,,production
2010-07-29,Well-W1,24.0,282.868946875,223.688726875,59.18022,89.90874083333334,26.227427083333332,1854.41,268151.42,3262.01,,production
2010-07-30,Well-W1,24.0,283.0760875,223.62578333333335,59.45030416666667,89.50576770833334,26.505521875,1846.25,266477.1,3245.61,,production
2010-07-31,Well-W1,24.0,283.1538233333333,223.580654375,59.57316895833333,88.82410291666666,26.645858333333333,1843.09,266265.62,3248.91,,production
2010-08-01,Well-W1,24.0,283.2274639583333,223.68602541666667,59.541438541666665,89.739078125,26.608054583333335,1840.05,265814.6,3257.04,,production
2010-08-02,Well-W1,24.0,283.1121341666667,223.38313270833333,59.729001458333336,90.24193604166666,26.803398333333334,1845.51,266543.66,3260.24,,production
2010-08-03,Well-W1,24.0,283.03190041666664,223.14707833333333,59.88482208333333,89.807550625,26.945298333333334,1842.67,266022.79,3277.13,,production
2010-08-04,Well-W1,24.0,283.06612020833336,223.28675583333333,59.779364375,90.41146916666666,26.829931041666665,1841.26,266084.14,3273.36,,production
2010-08-05,Well-W1,22.16667,284.6940081418905,224.54088036359994,60.15312777829056,87.69032203545233,27.31354766701539,1571.99,229109.33,3014.53,,production
2010-08-06,Well-W1,24.0,282.69448166666666,224.20032645833334,58.49415520833333,89.95838916666666,25.67615,1795.62,260244.04,3438.75,,production
2010-08-07,Well-W1,22.5,286.84558786828,225.1690667259511,61.67652114232889,86.06377650321333,29.154834168591112,1497.63,218786.36,2880.85,,production
2010-08-08,Well-W1,24.0,282.8808470833333,224.562515625,58.31833145833333,90.10324375,25.965144583333334,1800.73,261017.4,3453.2,,production
2010-08-09,Well-W1,24.0,282.8701077083333,224.30821541666666,58.561892291666666,90.22027979166667,26.194227916666666,1813.43,262577.76,3457.49,,production
2010-08-10,Well-W1,24.0,282.9763972916667,224.20672145833333,58.76967583333333,89.97728875,26.39111875,1819.75,262941.31,3362.6,,production
2010-08-11,Well-W1,24.0,283.0092695833333,224.33940395833332,58.669865625,90.08555375,26.27770375,1821.23,262698.91,3374.8,,production
2010-08-12,Well-W1,24.0,282.99176270833334,224.164983125,58.826779583333334,89.864858125,26.441499166666667,1818.76,263280.83,3382.23,,production
2010-08-13,Well-W1,24.0,282.9470891666667,224.38351020833332,58.56357895833333,90.19135604166667,26.171645833333333,1820.43,263654.19,3393.56,,production
2010-08-14,Well-W1,24.0,282.9505825,224.44305520833333,58.50752729166667,90.51077854166667,26.122076041666666,1821.21,263027.38,3391.06,,production
2010-08-15,Well-W1,23.09167,283.45310482946445,224.36534960652477,59.0877552229397,90.31618864372304,26.822622675934657,1728.56,248262.02,3192.86,,production
2010-08-17,Well-W1,0.0,313.88139,311.60597,2.27542,17.99915,3.45647,0.0,0.0,0.0,,production
2010-08-20,Well-W1,0.0,313.97847,309.98384,3.99463,14.65061,0.7683,0.0,0.0,0.0,,production
2010-08-21,Well-W1,0.0,316.05649,312.02889,4.0276,15.53299,0.85137,0.0,0.0,0.0,,production
2010-08-22,Well-W1,0.0,317.67213,314.13382,3.53831,15.24484,0.80089,0.0,0.0,0.0,,production
2010-08-23,Well-W1,0.0,317.70115,314.02464,3.67651,14.40662,0.98412,0.0,0.0,0.0,,production
2010-08-25,Well-W1,0.0,317.60866,314.12393,3.48473,13.30177,0.89371,0.0,0.0,0.0,,production
2010-08-26,Well-W1,0.0,317.56673,314.11876,3.44797,13.09508,1.32789,0.0,0.0,0.0,,production
2010-08-27,Well-W1,0.0,317.53068,314.40916,3.12152,13.1307,2.89862,0.0,0.0,0.0,,production
2010-08-28,Well-W1,0.175,314.77826,212.59093,102.18733,13.26234,82.57681,0.0,535.16,0.0,,production
2010-08-29,Well-W1,23.5,301.5204796382979,217.1326485531915,84.38783108510638,68.71918408510638,52.75652860638298,1070.35,155880.56,2078.07,,production
2010-08-30,Well-W1,24.0,299.9481525,215.07351395833334,84.87463854166667,80.62929395833334,52.33377229166667,1242.2,174132.23,1690.15,,production
2010-08-31,Well-W1,24.0,301.90797291666667,214.74155083333332,87.16642208333333,78.56008125,54.625744583333336,1125.98,155891.58,1609.73,,production
2010-09-01,Well-W1,20.41667,302.64693806434644,215.63410671261278,87.01283135173365,73.08191465131189,54.641473994970774,983.23,139681.11,2112.6,,production
2010-09-02,Well-W1,24.0,286.790205625,216.66154083333333,70.12866479166667,87.01971166666667,37.8416975,1940.09,358600.53,2660.01,,production
2010-09-03,Well-W1,24.0,284.1742725,217.81398104166666,66.36029145833334,88.261101875,33.91513729166667,2007.25,296793.09,2820.1,,production
2010-09-04,Well-W1,24.0,282.11508729166667,219.120349375,62.994737916666665,88.87255604166667,30.395691875,2080.81,308175.66,3008.87,,production
2010-09-05,Well-W1,24.0,281.6915925,219.89014666666668,61.80144583333333,88.59363666666667,29.198920625,2071.12,307854.63,3260.95,,production
2010-09-06,Well-W1,24.0,281.7663670833333,220.37760416666666,61.388762916666664,87.87591145833333,28.452497083333334,2041.11,292789.32,3187.65,,production
2010-09-07,Well-W1,24.0,281.90042625,220.67520875,61.2252175,85.98335166666666,28.158829375,2037.38,303912.0,3471.54,,production
2010-09-08,Well-W1,24.0,282.0684795833333,221.14228979166666,60.926189791666665,86.54481666666666,27.847523958333333,2016.26,301615.64,3324.43,,production
2010-09-09,Well-W1,24.0,282.389815,221.66467666666668,60.725138333333334,87.01499333333334,27.6861225,2000.42,299241.8,3503.22,,production
2010-09-10,Well-W1,24.0,282.50113416666665,222.17417354166668,60.326960625,87.95713354166666,27.29724875,1893.54,282962.08,3085.32,,production
2010-09-11,Well-W1,24.0,282.3156358333333,222.810694375,59.504941458333334,89.154279375,26.583675625,1907.68,280233.14,3160.41,,production
2010-09-12,Well-W1,24.0,276.72307166666667,224.99662458333333,51.72644708333333,90.51734020833334,19.648756041666665,2023.3,317016.57,3456.17,,production
2010-09-13,Well-W1,24.0,276.299638125,225.41372729166667,50.885910833333334,88.73897708333334,18.796649375,1968.77,298170.14,3614.75,,production
2010-09-14,Well-W1,24.0,275.09626875,226.47501354166667,48.62125520833333,89.77705145833333,16.45204125,2038.68,318143.83,3520.07,,production
2010-09-15,Well-W1,24.0,274.68244458333334,227.4091875,47.273257083333334,90.35021708333333,15.06401125,2055.21,324494.45,4130.86,,production
2010-09-16,Well-W1,24.0,275.0958031914894,228.12499914893618,46.97080404255319,90.79306851063829,14.789288085106383,2047.27,314339.85,4066.18,,production
2010-09-17,Well-W1,24.0,275.57278808510637,229.4009555319149,46.17183255319149,90.840211875,14.157386808510639,2048.29,305756.81,4000.5,,production
2010-09-18,Well-W1,22.5,282.67855241745775,230.65895454001333,52.01959787744445,87.23121986880444,20.11709897732889,1452.33,216174.46,3151.95,,production
2010-09-19,Well-W1,24.0,275.8654002083333,230.85710458333332,45.008295625,92.07112041666667,13.158782083333334,1870.38,294135.69,4006.27,,production
2010-09-20,Well-W1,21.49166,279.42219345054315,230.1988390900982,49.22335436044494,90.22725782790161,16.924248794318355,1456.41,221734.96,3371.47,,production
2010-09-21,Well-W1,4.175,294.6595791017964,238.4222452694611,56.23733383233533,69.86365976047904,24.668738203592813,172.22,24653.11,386.42,,production
2010-09-22,Well-W1,15.65833,294.4287386439422,230.57895679499026,63.84978184895196,85.03843132735739,32.29893554698362,595.31,87560.93,1441.7,,production
2010-09-23,Well-W1,0.0,312.11967,278.67622,33.44345,23.89111,26.06487,0.0,0.0,0.0,,production
2010-09-24,Well-W1,23.34167,274.53673219218246,215.4661488712847,59.070583320897775,81.96541634610976,27.270322684332356,1827.69,264573.97,2879.49,,production
2010-09-25,Well-W1,24.0,267.08074875,211.98982770833334,55.09092104166667,88.23974833333334,22.551802708333334,2119.34,309891.27,3302.69,,production
2010-09-26,Well-W1,23.16666,268.50918877750183,212.81558064231962,55.693608135182195,88.01274851418806,23.14038300957497,1959.45,287201.14,3039.15,,production
2010-09-27,Well-W1,24.0,266.34830354166667,212.8799875,53.46831604166667,89.28839458333333,20.912731458333333,2083.05,309948.56,3060.17,,production
2010-09-28,Well-W1,24.0,266.7956639583333,213.56854833333333,53.227115625,88.657399375,20.711963541666666,2048.5,304810.13,2741.0,,production
2010-09-29,Well-W1,24.0,267.0220654166667,214.24965541666666,52.77241,88.078213125,20.26816625,2023.29,301572.68,3101.54,,production
2010-09-30,Well-W1,10.0,277.54685069071,219.80116587326,57.74568481745,75.12132238008,26.79026112826,544.55,78173.33,2563.32,,production
2010-10-01,Well-W1,24.0,276.82210395833334,219.281213125,57.540890833333336,80.63479166666667,25.308995625,1549.02,232645.16,2616.88,,production
